order_id,predicted_cycle_time_min,wip_level,demand_urgency,quality_status,pull_decision
O105231,27.84,7,Medium,Fail,No Pull
O105232,44.49,16,Medium,Pass,Partial Pull
O105233,35.3,11,High,Pass,Partial Pull
O105234,15.43,2,High,Pass,Full Pull
O105235,26.65,10,Medium,Pass,Partial Pull
O105236,25.07,0,High,Pass,Full Pull
O105237,32.88,22,Medium,Pass,Partial Pull
O105238,34.51,13,Medium,Pass,Partial Pull
O105239,28.74,18,Medium,Pass,Partial Pull
O105240,26.7,4,Medium,Pass,Partial Pull
O105241,30.6,13,Medium,Pass,Partial Pull
O105242,49.23,25,Low,Pass,No Pull
O105243,41.89,6,High,Rework,Full Pull
O105244,70.17,30,Medium,Rework,Partial Pull
O105245,53.77,13,Medium,Pass,Partial Pull
O105246,33.61,4,High,Rework,Full Pull
O105247,24.1,5,Medium,Pass,Partial Pull
O105248,29.92,14,Medium,Rework,Partial Pull
O105249,43.05,29,Low,Pass,No Pull
O105250,28.74,14,High,Pass,Partial Pull
O105251,30.48,5,High,Pass,Full Pull
O105252,27.65,12,High,Pass,Partial Pull
O105253,45.8,26,Low,Pass,No Pull
O105254,53.44,30,Low,Pass,No Pull
O105255,64.02,19,Medium,Pass,Partial Pull
O105256,85.97,26,Medium,Fail,No Pull
O105257,41.06,25,Low,Pass,No Pull
O105258,38.27,13,Medium,Pass,Partial Pull
O105259,36.66,27,Low,Pass,No Pull
O105260,23.73,2,Medium,Pass,Partial Pull
O105261,41.27,24,Low,Pass,No Pull
O105262,25.88,18,Medium,Pass,Partial Pull
O105263,36.07,18,Medium,Pass,Partial Pull
O105264,43.86,28,Low,Pass,No Pull
O105265,26.55,8,Medium,Pass,Partial Pull
O105266,34.62,6,High,Rework,Full Pull
O105267,55.64,20,Medium,Pass,Partial Pull
O105268,78.52,22,Medium,Pass,Partial Pull
O105269,23.43,0,High,Fail,No Pull
O105270,51.08,15,Low,Pass,Partial Pull
O105271,64.04,11,Medium,Pass,Partial Pull
O105272,47.17,25,Medium,Pass,Partial Pull
O105273,45.94,26,Low,Pass,No Pull
O105274,34.53,4,High,Pass,Full Pull
O105275,41.51,17,Medium,Pass,Partial Pull
O105276,46.82,22,Medium,Pass,Partial Pull
O105277,41.3,8,Medium,Pass,Partial Pull
O105278,38.99,28,Low,Pass,No Pull
O105279,78.91,27,Medium,Pass,Partial Pull
O105280,44.57,5,High,Pass,Full Pull
O105281,10.66,0,High,Pass,Full Pull
O105282,28.08,17,Medium,Fail,No Pull
O105283,60.02,27,Low,Pass,No Pull
O105284,45.67,21,Low,Pass,No Pull
O105285,34.98,23,Low,Pass,No Pull
O105286,46.99,22,Medium,Fail,No Pull
O105287,31.66,4,High,Pass,Full Pull
O105288,11.6,2,High,Pass,Full Pull
O105289,28.22,1,High,Pass,Full Pull
O105290,59.41,30,Medium,Pass,Partial Pull
O105291,58.48,29,Medium,Pass,Partial Pull
O105292,59.14,25,Low,Pass,No Pull
O105293,39.99,2,High,Pass,Full Pull
O105294,51.43,27,Medium,Fail,No Pull
O105295,55.97,30,Low,Pass,No Pull
O105296,65.12,24,Low,Pass,No Pull
O105297,47.47,13,Medium,Pass,Partial Pull
O105298,14.49,2,Medium,Pass,Partial Pull
O105299,27.43,10,Medium,Rework,Partial Pull
O105300,17.53,6,Medium,Pass,Partial Pull
O105301,35.86,20,Medium,Pass,Partial Pull
O105302,42.89,27,Medium,Pass,Partial Pull
O105303,52.07,15,Medium,Pass,Partial Pull
O105304,21.93,1,High,Pass,Full Pull
O105305,40.9,12,Medium,Rework,Partial Pull
O105306,41.23,24,Low,Pass,No Pull
O105307,48.21,19,Medium,Pass,Partial Pull
O105308,29.85,1,High,Pass,Full Pull
O105309,22.85,10,Medium,Pass,Partial Pull
O105310,26.61,10,Medium,Pass,Partial Pull
O105311,26.64,1,High,Pass,Full Pull
O105312,26.44,10,Medium,Pass,Partial Pull
O105313,50.71,25,Low,Pass,No Pull
O105314,16.44,4,High,Pass,Full Pull
O105315,33.12,15,Medium,Pass,Partial Pull
O105316,63.76,20,Low,Pass,No Pull
O105317,40.98,21,Medium,Pass,Partial Pull
O105318,18.64,10,Medium,Fail,No Pull
O105319,30.51,17,Medium,Pass,Partial Pull
O105320,41.52,22,Medium,Pass,Partial Pull
O105321,48.3,19,Medium,Pass,Partial Pull
O105322,49.88,25,Medium,Pass,Partial Pull
O105323,26.24,6,High,Pass,Full Pull
O105324,18.57,3,Medium,Pass,Partial Pull
O105325,44.89,28,Low,Pass,No Pull
O105326,58.34,22,Low,Pass,No Pull
O105327,33.07,13,Medium,Rework,Partial Pull
O105328,53.52,17,Medium,Pass,Partial Pull
O105329,40.66,28,Low,Pass,No Pull
O105330,77.71,26,Low,Pass,No Pull
O105331,63.01,25,Low,Pass,No Pull
O105332,44.82,18,Medium,Pass,Partial Pull
O105333,57.04,22,Medium,Pass,Partial Pull
O105334,33.68,17,Low,Pass,Partial Pull
O105335,34.06,14,Medium,Fail,No Pull
O105336,34.32,20,Medium,Pass,Partial Pull
O105337,21.18,0,High,Pass,Full Pull
O105338,59.3,25,Low,Pass,No Pull
O105339,29.13,9,Medium,Pass,Partial Pull
O105340,30.15,16,Medium,Pass,Partial Pull
O105341,36.4,20,Medium,Pass,Partial Pull
O105342,44.35,10,Medium,Pass,Partial Pull
O105343,48.23,10,Medium,Pass,Partial Pull
O105344,24.9,5,Medium,Pass,Partial Pull
O105345,24.57,3,High,Pass,Full Pull
O105346,49.67,27,Medium,Pass,Partial Pull
O105347,54.97,16,Medium,Pass,Partial Pull
O105348,49.46,21,Medium,Pass,Partial Pull
O105349,15.22,4,High,Pass,Full Pull
O105350,55.55,26,Medium,Pass,Partial Pull
O105351,26.59,9,Medium,Pass,Partial Pull
O105352,45.33,14,Medium,Pass,Partial Pull
O105353,47.88,15,Medium,Pass,Partial Pull
O105354,67.37,23,Medium,Pass,Partial Pull
O105355,41.34,3,High,Pass,Full Pull
O105356,28.72,28,Low,Pass,No Pull
O105357,19.95,3,Medium,Pass,Partial Pull
O105358,24.0,19,Low,Pass,No Pull
O105359,20.91,6,High,Pass,Full Pull
O105360,55.37,28,Low,Pass,No Pull
O105361,21.88,18,Medium,Pass,Partial Pull
O105362,57.85,29,Medium,Pass,Partial Pull
O105363,50.07,28,Low,Rework,No Pull
O105364,36.51,8,Medium,Pass,Partial Pull
O105365,58.52,7,Medium,Pass,Partial Pull
O105366,24.62,3,High,Rework,Full Pull
O105367,39.98,22,Low,Pass,No Pull
O105368,26.62,0,High,Pass,Full Pull
O105369,16.49,5,High,Pass,Full Pull
O105370,54.92,28,Low,Pass,No Pull
O105371,46.51,19,Medium,Pass,Partial Pull
O105372,37.56,13,High,Pass,Partial Pull
O105373,30.41,4,Medium,Pass,Partial Pull
O105374,62.46,26,Medium,Rework,Partial Pull
O105375,54.29,26,Low,Pass,No Pull
O105376,33.02,1,High,Fail,No Pull
O105377,63.23,23,Medium,Fail,No Pull
O105378,28.61,10,Medium,Pass,Partial Pull
O105379,54.86,21,Medium,Fail,No Pull
O105380,40.69,9,Medium,Pass,Partial Pull
O105381,14.02,0,High,Pass,Full Pull
O105382,49.62,23,Medium,Pass,Partial Pull
O105383,51.83,25,Medium,Pass,Partial Pull
O105384,48.72,21,Medium,Pass,Partial Pull
O105385,19.86,4,High,Pass,Full Pull
O105386,33.29,13,Medium,Pass,Partial Pull
O105387,52.81,16,Medium,Pass,Partial Pull
O105388,51.8,24,Medium,Pass,Partial Pull
O105389,68.78,24,Medium,Pass,Partial Pull
O105390,46.04,27,Low,Pass,No Pull
O105391,37.09,19,Low,Pass,No Pull
O105392,58.45,29,Low,Pass,No Pull
O105393,31.52,25,Medium,Pass,Partial Pull
O105394,26.78,6,High,Pass,Full Pull
O105395,43.18,21,Low,Fail,No Pull
O105396,37.03,2,High,Pass,Full Pull
O105397,44.21,23,Medium,Pass,Partial Pull
O105398,47.23,6,Medium,Pass,Partial Pull
O105399,25.8,9,Medium,Pass,Partial Pull
O105400,34.4,17,Medium,Pass,Partial Pull
O105401,28.78,11,High,Pass,Partial Pull
O105402,40.73,20,Medium,Pass,Partial Pull
O105403,25.48,15,Medium,Pass,Partial Pull
O105404,36.41,19,Medium,Pass,Partial Pull
O105405,41.73,18,Medium,Pass,Partial Pull
O105406,41.11,6,Medium,Pass,Partial Pull
O105407,47.37,21,Medium,Pass,Partial Pull
O105408,38.49,29,Low,Pass,No Pull
O105409,27.8,17,Medium,Fail,No Pull
O105410,46.07,18,Medium,Fail,No Pull
O105411,51.86,22,Medium,Pass,Partial Pull
O105412,16.91,2,High,Rework,Full Pull
O105413,31.29,4,High,Pass,Full Pull
O105414,51.35,17,Medium,Fail,No Pull
O105415,33.96,12,High,Pass,Partial Pull
O105416,48.83,21,Medium,Pass,Partial Pull
O105417,54.64,28,Low,Pass,No Pull
O105418,41.57,24,Medium,Pass,Partial Pull
O105419,36.45,6,High,Pass,Full Pull
O105420,39.48,9,High,Pass,Partial Pull
O105421,37.69,4,High,Pass,Full Pull
O105422,33.96,3,High,Pass,Full Pull
O105423,26.89,23,Medium,Pass,Partial Pull
O105424,58.36,21,Medium,Pass,Partial Pull
O105425,34.53,6,High,Pass,Full Pull
O105426,33.05,21,Medium,Pass,Partial Pull
O105427,48.81,14,Medium,Pass,Partial Pull
O105428,42.18,27,Medium,Pass,Partial Pull
O105429,43.05,22,Medium,Pass,Partial Pull
O105430,37.13,8,Medium,Pass,Partial Pull
O105431,49.93,15,High,Pass,Partial Pull
O105432,22.99,7,High,Pass,Full Pull
O105433,73.53,27,Medium,Fail,No Pull
O105434,52.71,15,Medium,Fail,No Pull
O105435,52.36,27,Low,Pass,No Pull
O105436,41.5,15,Medium,Pass,Partial Pull
O105437,28.96,15,Medium,Rework,Partial Pull
O105438,39.07,5,Medium,Rework,Partial Pull
O105439,43.77,29,Low,Pass,No Pull
O105440,38.53,20,Medium,Pass,Partial Pull
O105441,37.5,9,High,Rework,Partial Pull
O105442,37.92,26,Medium,Pass,Partial Pull
O105443,27.05,7,High,Pass,Full Pull
O105444,37.73,3,Medium,Pass,Partial Pull
O105445,29.3,20,Low,Pass,No Pull
O105446,43.82,23,Low,Pass,No Pull
O105447,29.64,17,Medium,Pass,Partial Pull
O105448,66.93,22,Medium,Pass,Partial Pull
O105449,22.69,7,Medium,Pass,Partial Pull
O105450,34.57,8,High,Pass,Full Pull
O105451,34.78,11,Medium,Rework,Partial Pull
O105452,28.25,6,Medium,Pass,Partial Pull
O105453,45.28,7,Medium,Rework,Partial Pull
O105454,30.02,1,High,Pass,Full Pull
O105455,25.65,7,Medium,Pass,Partial Pull
O105456,27.53,16,Medium,Pass,Partial Pull
O105457,50.87,11,Medium,Pass,Partial Pull
O105458,24.76,13,Medium,Pass,Partial Pull
O105459,42.64,28,Low,Pass,No Pull
O105460,34.52,0,Medium,Pass,Partial Pull
O105461,64.38,25,Medium,Pass,Partial Pull
O105462,38.38,1,Medium,Pass,Partial Pull
O105463,31.63,15,Medium,Pass,Partial Pull
O105464,13.03,4,High,Pass,Full Pull
O105465,43.28,14,Medium,Pass,Partial Pull
O105466,58.24,27,Medium,Pass,Partial Pull
O105467,18.65,0,Medium,Pass,Partial Pull
O105468,41.62,15,Medium,Pass,Partial Pull
O105469,51.61,14,Medium,Pass,Partial Pull
O105470,44.76,13,Medium,Pass,Partial Pull
O105471,45.81,19,Medium,Pass,Partial Pull
O105472,61.53,10,High,Pass,Partial Pull
O105473,51.76,24,Medium,Pass,Partial Pull
O105474,18.56,7,Medium,Pass,Partial Pull
O105475,32.97,11,High,Pass,Partial Pull
O105476,51.99,14,Medium,Pass,Partial Pull
O105477,63.02,28,Low,Rework,No Pull
O105478,36.41,16,Medium,Pass,Partial Pull
O105479,60.89,26,Low,Pass,No Pull
O105480,17.89,4,Medium,Pass,Partial Pull
O105481,13.4,2,Medium,Pass,Partial Pull
O105482,45.11,15,Medium,Pass,Partial Pull
O105483,29.47,27,Low,Pass,No Pull
O105484,35.85,7,Medium,Pass,Partial Pull
O105485,24.89,6,Medium,Pass,Partial Pull
O105486,23.72,4,Medium,Pass,Partial Pull
O105487,53.08,28,Medium,Pass,Partial Pull
O105488,17.52,2,Medium,Pass,Partial Pull
O105489,51.29,19,High,Pass,Partial Pull
O105490,27.06,11,Medium,Rework,Partial Pull
O105491,37.61,12,High,Pass,Partial Pull
O105492,28.05,22,Medium,Pass,Partial Pull
O105493,23.2,13,Medium,Pass,Partial Pull
O105494,30.71,0,High,Pass,Full Pull
O105495,39.22,17,Low,Pass,Partial Pull
O105496,29.27,0,High,Pass,Full Pull
O105497,32.62,26,Low,Rework,No Pull
O105498,35.88,29,Low,Pass,No Pull
O105499,49.14,25,Low,Pass,No Pull
O105500,36.18,12,Medium,Rework,Partial Pull
O105501,48.58,12,Medium,Pass,Partial Pull
O105502,32.7,18,Medium,Pass,Partial Pull
O105503,70.11,26,Medium,Fail,No Pull
O105504,74.77,23,Low,Rework,No Pull
O105505,29.13,14,Medium,Pass,Partial Pull
O105506,56.32,25,Medium,Pass,Partial Pull
O105507,22.97,12,Medium,Pass,Partial Pull
O105508,39.13,23,Low,Pass,No Pull
O105509,31.09,7,High,Rework,Full Pull
O105510,36.85,14,Medium,Pass,Partial Pull
O105511,32.76,25,Medium,Pass,Partial Pull
O105512,43.6,7,Medium,Fail,No Pull
O105513,47.56,19,Low,Pass,No Pull
O105514,18.03,8,Medium,Pass,Partial Pull
O105515,60.08,13,Medium,Fail,No Pull
O105516,25.49,10,Medium,Rework,Partial Pull
O105517,31.21,20,Low,Pass,No Pull
O105518,49.89,23,Medium,Pass,Partial Pull
O105519,48.99,26,Low,Fail,No Pull
O105520,23.68,11,Medium,Pass,Partial Pull
O105521,23.88,6,High,Pass,Full Pull
O105522,30.07,28,Medium,Pass,Partial Pull
O105523,33.5,12,Medium,Pass,Partial Pull
O105524,39.86,20,Medium,Pass,Partial Pull
O105525,58.43,11,Medium,Pass,Partial Pull
O105526,45.92,25,Low,Pass,No Pull
O105527,33.13,2,High,Pass,Full Pull
O105528,34.45,1,High,Pass,Full Pull
O105529,52.09,10,High,Pass,Partial Pull
O105530,49.16,12,Medium,Pass,Partial Pull
O105531,50.8,23,Medium,Pass,Partial Pull
O105532,45.99,14,Medium,Pass,Partial Pull
O105533,26.76,7,Medium,Pass,Partial Pull
O105534,44.72,2,High,Pass,Full Pull
O105535,57.19,25,Low,Rework,No Pull
O105536,45.58,15,Medium,Pass,Partial Pull
O105537,42.11,29,Medium,Pass,Partial Pull
O105538,33.36,10,Medium,Fail,No Pull
O105539,26.89,6,High,Pass,Full Pull
O105540,53.4,8,High,Pass,Partial Pull
O105541,34.72,12,Medium,Pass,Partial Pull
O105542,16.4,4,High,Pass,Full Pull
O105543,17.46,4,High,Pass,Full Pull
O105544,55.66,24,Low,Pass,No Pull
O105545,27.9,21,Medium,Pass,Partial Pull
O105546,34.7,15,Medium,Pass,Partial Pull
O105547,30.33,14,Medium,Pass,Partial Pull
O105548,27.77,15,Medium,Pass,Partial Pull
O105549,53.18,18,Medium,Pass,Partial Pull
O105550,25.58,8,Medium,Pass,Partial Pull
O105551,35.82,24,Medium,Rework,Partial Pull
O105552,16.91,0,High,Pass,Full Pull
O105553,63.27,24,Low,Pass,No Pull
O105554,84.27,24,Low,Pass,No Pull
O105555,40.51,15,Medium,Pass,Partial Pull
O105556,29.73,9,Medium,Pass,Partial Pull
O105557,51.73,27,Low,Pass,No Pull
O105558,55.37,25,Low,Pass,No Pull
O105559,64.28,28,Medium,Pass,Partial Pull
O105560,17.96,0,High,Pass,Full Pull
O105561,44.78,19,Low,Pass,No Pull
O105562,19.7,0,High,Pass,Full Pull
O105563,21.94,1,High,Pass,Full Pull
O105564,39.21,1,High,Rework,Full Pull
O105565,45.95,24,Medium,Pass,Partial Pull
O105566,52.31,22,Medium,Pass,Partial Pull
O105567,53.61,27,Low,Pass,No Pull
O105568,45.82,19,Medium,Pass,Partial Pull
O105569,46.82,17,Medium,Pass,Partial Pull
O105570,15.61,5,Medium,Pass,Partial Pull
O105571,54.19,21,Medium,Pass,Partial Pull
O105572,51.98,28,Medium,Pass,Partial Pull
O105573,48.99,11,High,Pass,Partial Pull
O105574,50.81,21,Medium,Pass,Partial Pull
O105575,37.53,15,Medium,Pass,Partial Pull
O105576,38.22,16,Medium,Fail,No Pull
O105577,58.18,24,Medium,Pass,Partial Pull
O105578,56.87,9,High,Pass,Partial Pull
O105579,41.81,27,Medium,Pass,Partial Pull
O105580,53.39,30,Medium,Pass,Partial Pull
O105581,20.67,3,Medium,Pass,Partial Pull
O105582,42.97,15,Medium,Pass,Partial Pull
O105583,19.84,0,Medium,Pass,Partial Pull
O105584,33.04,10,High,Pass,Partial Pull
O105585,31.24,11,Medium,Pass,Partial Pull
O105586,41.53,20,Medium,Pass,Partial Pull
O105587,29.99,12,Medium,Fail,No Pull
O105588,25.95,11,Medium,Pass,Partial Pull
O105589,34.23,23,Low,Pass,No Pull
O105590,39.07,23,Low,Pass,No Pull
O105591,26.8,0,High,Pass,Full Pull
O105592,31.33,10,Medium,Pass,Partial Pull
O105593,53.22,23,Low,Pass,No Pull
O105594,24.64,3,Medium,Pass,Partial Pull
O105595,30.47,16,Medium,Pass,Partial Pull
O105596,42.32,15,Medium,Pass,Partial Pull
O105597,58.0,21,Medium,Pass,Partial Pull
O105598,52.34,20,Low,Pass,No Pull
O105599,47.47,15,Medium,Pass,Partial Pull
O105600,16.79,12,Medium,Pass,Partial Pull
O105601,34.13,24,Low,Pass,No Pull
O105602,39.3,11,Medium,Pass,Partial Pull
O105603,46.71,13,Medium,Pass,Partial Pull
O105604,35.53,13,Medium,Pass,Partial Pull
O105605,34.78,10,Medium,Pass,Partial Pull
O105606,39.49,19,Medium,Pass,Partial Pull
O105607,52.64,19,Medium,Pass,Partial Pull
O105608,32.93,27,Medium,Pass,Partial Pull
O105609,36.91,13,Medium,Pass,Partial Pull
O105610,42.33,23,Low,Pass,No Pull
O105611,38.92,9,High,Pass,Partial Pull
O105612,38.49,29,Medium,Pass,Partial Pull
O105613,55.99,28,Medium,Pass,Partial Pull
O105614,44.53,18,Medium,Pass,Partial Pull
O105615,39.58,22,Low,Pass,No Pull
O105616,43.21,17,Medium,Pass,Partial Pull
O105617,24.57,6,Medium,Pass,Partial Pull
O105618,52.4,29,Medium,Pass,Partial Pull
O105619,36.88,22,Medium,Pass,Partial Pull
O105620,35.32,13,High,Pass,Partial Pull
O105621,34.75,7,Medium,Pass,Partial Pull
O105622,35.9,20,Medium,Rework,Partial Pull
O105623,43.0,13,Medium,Rework,Partial Pull
O105624,37.68,25,Medium,Pass,Partial Pull
O105625,30.44,6,High,Pass,Full Pull
O105626,52.2,16,Medium,Pass,Partial Pull
O105627,22.02,3,Medium,Fail,No Pull
O105628,54.94,22,Medium,Fail,No Pull
O105629,24.41,12,Medium,Pass,Partial Pull
O105630,35.33,5,Medium,Pass,Partial Pull
O105631,31.39,17,Medium,Pass,Partial Pull
O105632,25.11,17,Medium,Pass,Partial Pull
O105633,37.38,9,High,Pass,Partial Pull
O105634,59.62,29,Low,Pass,No Pull
O105635,20.93,2,High,Fail,No Pull
O105636,37.39,10,Medium,Pass,Partial Pull
O105637,36.78,7,High,Rework,Full Pull
O105638,26.33,28,Low,Pass,No Pull
O105639,30.26,7,High,Pass,Full Pull
O105640,35.16,6,Medium,Pass,Partial Pull
O105641,52.23,18,Medium,Pass,Partial Pull
O105642,54.49,8,High,Pass,Partial Pull
O105643,29.57,8,Medium,Rework,Partial Pull
O105644,23.12,7,Medium,Pass,Partial Pull
O105645,33.76,16,Medium,Pass,Partial Pull
O105646,41.61,23,Low,Pass,No Pull
O105647,38.04,14,Medium,Pass,Partial Pull
O105648,44.33,27,Medium,Pass,Partial Pull
O105649,29.92,8,Medium,Pass,Partial Pull
O105650,34.96,26,Low,Rework,No Pull
O105651,28.27,22,Medium,Pass,Partial Pull
O105652,31.62,2,High,Fail,No Pull
O105653,42.07,20,Medium,Pass,Partial Pull
O105654,47.17,30,Low,Pass,No Pull
O105655,34.71,21,Medium,Pass,Partial Pull
O105656,25.13,7,Medium,Fail,No Pull
O105657,25.83,13,Medium,Pass,Partial Pull
O105658,59.86,26,Medium,Rework,Partial Pull
O105659,52.95,9,Medium,Fail,No Pull
O105660,32.04,14,Medium,Pass,Partial Pull
O105661,34.55,18,Medium,Pass,Partial Pull
O105662,51.65,25,Medium,Pass,Partial Pull
O105663,40.1,29,Medium,Pass,Partial Pull
O105664,44.71,21,Low,Pass,No Pull
O105665,44.92,13,Medium,Pass,Partial Pull
O105666,12.12,12,Medium,Pass,Partial Pull
O105667,61.74,20,Medium,Rework,Partial Pull
O105668,27.77,2,High,Pass,Full Pull
O105669,34.68,13,Medium,Fail,No Pull
O105670,47.41,11,Medium,Pass,Partial Pull
O105671,47.61,28,Medium,Pass,Partial Pull
O105672,56.51,26,Low,Pass,No Pull
O105673,31.86,8,High,Pass,Full Pull
O105674,32.3,20,Medium,Pass,Partial Pull
O105675,37.62,14,Medium,Pass,Partial Pull
O105676,58.15,25,Low,Pass,No Pull
O105677,36.81,15,Medium,Pass,Partial Pull
O105678,32.75,19,Medium,Pass,Partial Pull
O105679,41.87,22,Low,Pass,No Pull
O105680,56.55,25,Low,Pass,No Pull
O105681,55.05,22,Low,Pass,No Pull
O105682,15.51,9,Medium,Pass,Partial Pull
O105683,67.09,22,Medium,Pass,Partial Pull
O105684,32.4,9,Medium,Pass,Partial Pull
O105685,55.28,22,Low,Pass,No Pull
O105686,72.57,29,Low,Rework,No Pull
O105687,39.21,14,Medium,Pass,Partial Pull
O105688,66.94,27,Low,Pass,No Pull
O105689,37.37,4,High,Pass,Full Pull
O105690,36.41,13,Medium,Rework,Partial Pull
O105691,56.79,26,Low,Pass,No Pull
O105692,35.55,22,Low,Pass,No Pull
O105693,52.44,10,Medium,Rework,Partial Pull
O105694,48.1,15,Medium,Pass,Partial Pull
O105695,23.87,3,High,Pass,Full Pull
O105696,34.03,25,Low,Rework,No Pull
O105697,38.85,3,Medium,Pass,Partial Pull
O105698,34.53,17,Medium,Pass,Partial Pull
O105699,53.9,15,Medium,Pass,Partial Pull
O105700,60.08,19,Medium,Pass,Partial Pull
O105701,24.35,13,Medium,Pass,Partial Pull
O105702,24.5,2,High,Pass,Full Pull
O105703,58.55,20,Medium,Rework,Partial Pull
O105704,61.02,27,Low,Pass,No Pull
O105705,38.57,18,Medium,Pass,Partial Pull
O105706,32.13,1,High,Rework,Full Pull
O105707,19.79,3,Medium,Pass,Partial Pull
O105708,24.59,8,Medium,Pass,Partial Pull
O105709,19.66,9,Medium,Pass,Partial Pull
O105710,38.24,3,Medium,Pass,Partial Pull
O105711,69.62,27,Low,Pass,No Pull
O105712,46.22,22,Medium,Pass,Partial Pull
O105713,55.42,23,Medium,Pass,Partial Pull
O105714,39.63,29,Low,Pass,No Pull
O105715,36.45,26,Medium,Pass,Partial Pull
O105716,22.5,5,High,Pass,Full Pull
O105717,17.29,0,High,Pass,Full Pull
O105718,36.92,22,Medium,Fail,No Pull
O105719,47.03,28,Medium,Rework,Partial Pull
O105720,57.62,21,Medium,Pass,Partial Pull
O105721,46.89,26,Medium,Rework,Partial Pull
O105722,26.08,18,Medium,Pass,Partial Pull
O105723,47.53,14,Medium,Pass,Partial Pull
O105724,37.85,4,High,Pass,Full Pull
O105725,54.49,20,Medium,Pass,Partial Pull
O105726,23.12,9,High,Pass,Partial Pull
O105727,32.0,8,Medium,Pass,Partial Pull
O105728,57.01,27,Low,Pass,No Pull
O105729,41.49,20,Medium,Pass,Partial Pull
O105730,28.46,13,Medium,Pass,Partial Pull
O105731,51.0,24,Low,Pass,No Pull
O105732,37.15,22,Low,Pass,No Pull
O105733,34.7,14,Medium,Pass,Partial Pull
O105734,61.47,30,Low,Pass,No Pull
O105735,39.4,0,High,Pass,Full Pull
O105736,22.02,15,Medium,Pass,Partial Pull
O105737,60.37,12,Medium,Pass,Partial Pull
O105738,17.68,3,High,Pass,Full Pull
O105739,45.32,22,Medium,Pass,Partial Pull
O105740,20.31,3,Medium,Pass,Partial Pull
O105741,39.24,21,Medium,Pass,Partial Pull
O105742,70.45,23,Low,Pass,No Pull
O105743,51.23,15,Medium,Pass,Partial Pull
O105744,25.16,7,High,Pass,Full Pull
O105745,46.27,30,Low,Pass,No Pull
O105746,45.34,21,Medium,Pass,Partial Pull
O105747,30.07,3,High,Pass,Full Pull
O105748,58.85,22,Low,Pass,No Pull
O105749,27.28,4,High,Pass,Full Pull
O105750,30.53,19,Medium,Pass,Partial Pull
O105751,42.56,8,High,Pass,Full Pull
O105752,60.66,19,Medium,Pass,Partial Pull
O105753,39.81,24,Medium,Pass,Partial Pull
O105754,46.24,24,Medium,Rework,Partial Pull
O105755,52.21,23,Low,Pass,No Pull
O105756,32.33,21,Medium,Pass,Partial Pull
O105757,40.33,23,Medium,Pass,Partial Pull
O105758,62.62,27,Low,Rework,No Pull
O105759,49.0,27,Low,Pass,No Pull
O105760,47.54,23,Medium,Pass,Partial Pull
O105761,52.19,13,Medium,Pass,Partial Pull
O105762,13.8,9,Medium,Pass,Partial Pull
O105763,35.65,9,Medium,Pass,Partial Pull
O105764,47.19,19,Low,Fail,No Pull
O105765,31.05,18,Medium,Pass,Partial Pull
O105766,43.89,13,Medium,Pass,Partial Pull
O105767,23.19,12,Medium,Pass,Partial Pull
O105768,49.91,22,Medium,Pass,Partial Pull
O105769,44.32,16,Medium,Pass,Partial Pull
O105770,29.81,0,High,Pass,Full Pull
O105771,24.2,4,Medium,Pass,Partial Pull
O105772,44.59,10,Medium,Pass,Partial Pull
O105773,23.74,12,Medium,Pass,Partial Pull
O105774,40.16,22,Medium,Pass,Partial Pull
O105775,33.81,14,Medium,Pass,Partial Pull
O105776,30.26,13,Medium,Pass,Partial Pull
O105777,17.51,2,Medium,Rework,Partial Pull
O105778,21.03,1,Medium,Pass,Partial Pull
O105779,39.93,30,Low,Pass,No Pull
O105780,38.25,26,Low,Pass,No Pull
O105781,25.52,1,High,Pass,Full Pull
O105782,39.21,14,Medium,Pass,Partial Pull
O105783,64.25,28,Low,Pass,No Pull
O105784,34.28,22,Low,Pass,No Pull
O105785,25.83,2,High,Pass,Full Pull
O105786,57.57,13,Medium,Pass,Partial Pull
O105787,47.03,26,Medium,Pass,Partial Pull
O105788,36.55,9,Medium,Pass,Partial Pull
O105789,48.55,16,Medium,Fail,No Pull
O105790,45.44,10,Medium,Pass,Partial Pull
O105791,30.31,6,High,Pass,Full Pull
O105792,50.01,26,Medium,Pass,Partial Pull
