order_id,workstation_id,product_type,batch_size,wip_level,machine_utilization_pct,operator_skill,setup_condition,machine_condition,setup_time_min,processing_time_min,queue_delay_min,breakdown_event,breakdown_delay_min,cycle_time_min
O106168,WS4,Custom,62,29,75.2,5,Good,Healthy,1.46,16.89,42.47,0,0.0,62.37
O106169,WS4,Standard,95,8,76.0,1,Normal,Critical,7.19,33.78,11.5,0,0.0,54.18
O106170,WS3,Custom,52,11,99.0,5,Poor,Degraded,14.26,19.53,14.03,0,0.0,47.09
O106171,WS4,Custom,56,26,68.8,2,Good,Healthy,4.68,17.2,18.99,0,0.0,44.48
O106172,WS4,Standard,82,16,66.4,1,Good,Healthy,3.35,18.74,16.13,0,0.0,36.21
O106173,WS3,Standard,34,3,89.3,5,Good,Healthy,2.64,7.25,3.15,0,0.0,10.35
O106174,WS5,Custom,16,6,72.2,4,Good,Degraded,4.9,6.56,7.53,0,0.0,17.63
O106175,WS6,Standard,52,30,89.5,4,Poor,Degraded,9.94,25.85,39.26,0,0.0,74.22
O106176,WS2,Standard,65,25,77.6,3,Normal,Degraded,8.66,19.16,29.12,0,0.0,56.23
O106177,WS1,Standard,54,29,85.5,4,Good,Degraded,3.7,12.1,19.37,0,0.0,36.52
O106178,WS5,Custom,74,14,61.2,1,Good,Healthy,2.18,20.95,10.49,0,0.0,32.84
O106179,WS2,Standard,33,18,85.5,2,Good,Critical,2.79,10.73,11.63,0,0.0,26.11
O106180,WS6,Standard,11,4,82.6,3,Good,Degraded,1.94,6.91,6.05,0,0.0,12.24
O106181,WS1,Premium,81,22,76.9,4,Normal,Degraded,7.28,17.46,15.98,1,2.79,44.28
O106182,WS1,Standard,87,17,65.2,3,Normal,Healthy,5.46,13.0,17.37,0,0.0,34.57
O106183,WS2,Premium,66,1,82.6,3,Normal,Healthy,5.93,17.51,0.73,0,0.0,24.69
O106184,WS1,Premium,38,26,88.7,4,Good,Healthy,5.91,10.26,26.56,0,0.0,42.07
O106185,WS5,Custom,43,13,73.6,1,Normal,Healthy,11.74,17.82,8.08,0,0.0,36.98
O106186,WS3,Custom,53,30,73.9,3,Normal,Healthy,9.34,15.25,34.24,0,0.0,59.05
O106187,WS6,Custom,48,27,89.5,2,Good,Degraded,5.49,23.61,32.95,0,0.0,63.2
O106188,WS3,Standard,30,13,99.0,3,Normal,Critical,9.76,13.25,17.4,0,0.0,43.87
O106189,WS5,Standard,43,0,91.3,1,Normal,Healthy,7.19,16.12,0.0,0,0.0,24.21
O106190,WS4,Standard,37,4,82.8,5,Normal,Healthy,5.9,11.15,6.16,0,0.0,24.59
O106191,WS2,Standard,50,9,77.1,5,Good,Healthy,4.02,10.64,8.32,0,0.0,24.34
O106192,WS6,Standard,44,9,79.7,5,Good,Critical,4.05,24.53,5.48,0,0.0,32.12
O106193,WS3,Standard,58,10,64.1,5,Normal,Degraded,4.06,15.08,12.78,0,0.0,32.33
O106194,WS4,Standard,83,29,78.1,4,Good,Healthy,6.06,19.43,40.82,0,0.0,65.27
O106195,WS3,Standard,40,20,93.4,2,Good,Healthy,2.74,13.46,21.27,0,0.0,41.5
O106196,WS3,Premium,15,5,80.5,1,Normal,Healthy,6.77,7.36,6.98,0,0.0,22.27
O106197,WS1,Standard,84,21,72.5,4,Good,Healthy,3.75,11.62,13.14,0,0.0,26.29
O106198,WS2,Custom,26,1,71.4,5,Normal,Healthy,7.54,9.29,0.79,1,23.11,39.61
O106199,WS6,Standard,94,2,79.6,2,Poor,Healthy,12.32,35.73,2.12,0,0.0,48.56
O106200,WS5,Standard,58,19,65.2,5,Normal,Healthy,5.36,13.09,20.16,0,0.0,39.16
O106201,WS6,Standard,57,6,69.1,1,Normal,Healthy,7.66,20.4,7.75,0,0.0,35.65
O106202,WS5,Standard,47,13,98.4,2,Normal,Healthy,9.82,16.77,13.85,0,0.0,40.49
O106203,WS4,Standard,74,25,67.6,4,Good,Degraded,4.08,19.01,39.42,0,0.0,61.57
O106204,WS6,Standard,69,12,70.4,3,Good,Healthy,2.54,20.91,11.26,0,0.0,34.19
O106205,WS4,Standard,94,5,83.5,4,Normal,Healthy,6.71,24.27,3.27,0,0.0,36.04
O106206,WS6,Custom,11,30,74.7,2,Good,Critical,5.0,9.72,41.19,0,0.0,56.92
O106207,WS3,Standard,27,8,81.1,4,Good,Healthy,4.43,9.15,8.88,0,0.0,20.89
O106208,WS4,Standard,35,20,90.4,2,Good,Healthy,4.39,13.15,19.14,0,0.0,36.83
O106209,WS3,Premium,27,5,61.4,1,Normal,Healthy,6.76,9.4,6.74,0,0.0,20.4
O106210,WS1,Standard,96,5,89.1,3,Good,Degraded,5.65,16.7,3.19,0,0.0,26.45
O106211,WS2,Custom,16,23,73.0,3,Normal,Healthy,9.61,3.5,32.24,0,0.0,45.14
O106212,WS6,Standard,21,27,76.6,3,Good,Healthy,5.33,9.73,18.4,0,0.0,32.41
O106213,WS4,Custom,50,0,99.0,1,Normal,Healthy,5.75,18.25,0.0,0,0.0,21.17
O106214,WS1,Standard,34,30,63.2,3,Good,Degraded,3.02,9.76,34.44,0,0.0,46.87
O106215,WS6,Custom,40,9,87.1,1,Good,Degraded,2.71,20.31,6.0,0,0.0,30.08
O106216,WS6,Standard,64,30,93.5,5,Normal,Degraded,5.09,23.39,34.59,0,0.0,62.36
O106217,WS5,Custom,61,16,71.8,1,Normal,Healthy,7.62,20.87,10.61,0,0.0,40.69
O106218,WS2,Standard,88,23,72.0,5,Good,Healthy,2.6,15.91,15.87,0,0.0,32.11
O106219,WS2,Standard,51,0,75.6,1,Good,Healthy,1.55,10.45,0.0,0,0.0,11.22
O106220,WS6,Standard,95,4,71.7,4,Good,Healthy,5.07,27.73,3.23,0,0.0,35.82
O106221,WS1,Standard,27,29,80.8,2,Good,Healthy,5.12,5.88,37.28,0,0.0,49.65
O106222,WS2,Standard,27,5,90.7,1,Normal,Healthy,8.64,8.04,3.84,0,0.0,23.24
O106223,WS1,Custom,45,26,75.6,2,Good,Degraded,4.22,9.59,17.67,0,0.0,33.37
O106224,WS5,Custom,20,3,91.1,1,Normal,Healthy,5.64,12.52,4.75,0,0.0,24.64
O106225,WS3,Standard,12,20,96.8,4,Good,Healthy,1.98,4.14,31.3,0,0.0,39.64
O106226,WS6,Custom,43,11,85.2,5,Normal,Critical,7.14,23.76,9.2,0,0.0,36.96
O106227,WS5,Premium,58,13,86.3,2,Good,Degraded,3.81,23.27,9.24,0,0.0,32.42
O106228,WS6,Custom,35,22,72.9,3,Normal,Healthy,7.09,14.46,31.75,0,0.0,52.27
O106229,WS2,Custom,34,4,48.5,1,Good,Degraded,3.19,10.09,4.93,0,0.0,19.21
O106230,WS3,Premium,18,10,87.0,3,Poor,Healthy,12.08,9.02,6.2,0,0.0,28.84
O106231,WS4,Premium,20,17,89.6,5,Normal,Degraded,6.74,10.35,23.37,1,10.17,51.29
O106232,WS6,Standard,90,11,82.9,3,Normal,Healthy,7.17,30.4,15.35,0,0.0,52.7
O106233,WS3,Custom,15,7,90.9,5,Good,Healthy,2.58,6.12,4.22,0,0.0,13.64
O106234,WS2,Standard,73,1,73.4,4,Good,Critical,4.83,19.7,0.95,0,0.0,24.75
O106235,WS4,Standard,75,19,86.2,1,Good,Healthy,4.47,19.39,18.33,0,0.0,44.41
O106236,WS4,Standard,28,1,97.7,1,Good,Degraded,3.72,11.37,0.67,0,0.0,17.18
O106237,WS2,Standard,32,4,88.0,2,Normal,Healthy,5.33,7.72,4.36,0,0.0,20.34
O106238,WS3,Standard,43,7,96.1,5,Normal,Healthy,6.95,11.36,5.25,0,0.0,26.7
O106239,WS3,Standard,69,22,96.2,1,Normal,Critical,5.97,27.03,13.52,1,17.36,64.47
O106240,WS3,Custom,13,3,65.3,1,Normal,Healthy,6.85,5.8,1.9,0,0.0,16.8
O106241,WS1,Custom,84,10,88.6,5,Good,Degraded,3.18,18.33,12.49,0,0.0,33.64
O106242,WS4,Standard,41,2,72.4,1,Good,Degraded,4.41,15.85,2.85,0,0.0,23.68
O106243,WS2,Standard,55,15,66.7,2,Normal,Healthy,6.12,11.12,10.86,0,0.0,29.82
O106244,WS1,Custom,92,5,76.6,4,Good,Healthy,4.59,13.78,3.88,0,0.0,25.52
O106245,WS3,Standard,22,5,99.0,1,Good,Healthy,1.83,7.33,5.83,0,0.0,16.39
O106246,WS1,Premium,96,9,73.5,1,Poor,Healthy,10.47,25.66,8.85,0,0.0,45.04
O106247,WS4,Custom,65,7,58.9,4,Poor,Healthy,12.0,21.72,6.63,0,0.0,40.39
O106248,WS4,Standard,48,1,62.7,1,Normal,Healthy,6.5,14.55,1.06,0,0.0,24.8
O106249,WS4,Standard,16,13,85.7,4,Good,Degraded,3.88,6.32,14.69,0,0.0,24.76
O106250,WS1,Custom,16,15,70.9,3,Normal,Healthy,7.21,5.05,20.98,0,0.0,33.78
O106251,WS1,Standard,84,14,55.5,2,Good,Degraded,4.59,17.04,19.64,0,0.0,40.69
O106252,WS4,Standard,46,13,63.1,4,Good,Healthy,4.95,10.69,15.94,0,0.0,32.08
O106253,WS1,Standard,79,30,82.0,2,Good,Healthy,4.33,13.71,23.11,0,0.0,40.08
O106254,WS1,Custom,85,8,89.4,5,Poor,Healthy,10.87,19.27,6.09,0,0.0,37.22
O106255,WS5,Custom,46,10,74.7,3,Poor,Healthy,9.38,20.45,11.98,0,0.0,40.62
O106256,WS1,Standard,38,15,87.8,4,Normal,Healthy,7.9,9.67,17.07,0,0.0,34.64
O106257,WS3,Custom,34,2,91.0,2,Good,Healthy,3.7,8.41,1.73,0,0.0,14.2
O106258,WS1,Custom,67,30,70.6,5,Normal,Degraded,8.96,16.01,37.16,0,0.0,62.03
O106259,WS2,Custom,74,16,78.5,2,Good,Degraded,4.76,19.11,17.23,0,0.0,40.59
O106260,WS6,Standard,41,21,72.8,3,Poor,Healthy,11.12,18.66,19.28,0,0.0,48.7
O106261,WS5,Standard,61,9,86.5,5,Good,Degraded,5.56,19.58,12.07,0,0.0,37.36
O106262,WS2,Custom,59,21,72.7,5,Good,Critical,5.66,17.51,26.91,0,0.0,48.51
O106263,WS2,Standard,23,27,65.4,4,Normal,Healthy,6.65,6.22,30.77,0,0.0,42.2
O106264,WS3,Premium,57,17,80.6,4,Normal,Critical,6.11,22.04,26.37,0,0.0,56.13
O106265,WS4,Custom,79,6,93.3,4,Normal,Healthy,7.84,22.11,7.55,0,0.0,38.07
O106266,WS4,Standard,97,21,86.1,3,Good,Degraded,5.04,26.4,33.14,0,0.0,64.38
O106267,WS2,Standard,40,26,92.1,4,Normal,Healthy,5.71,8.79,29.14,1,17.21,61.93
O106268,WS6,Standard,31,21,91.0,3,Good,Degraded,4.98,13.88,24.07,0,0.0,43.48
O106269,WS5,Custom,91,20,80.5,3,Good,Degraded,3.24,29.81,19.47,0,0.0,53.66
O106270,WS4,Standard,93,14,72.8,2,Normal,Critical,3.71,33.74,9.25,0,0.0,46.56
O106271,WS6,Premium,85,5,69.6,2,Good,Critical,2.41,40.45,7.83,0,0.0,51.0
O106272,WS2,Custom,40,22,61.0,1,Normal,Healthy,6.74,13.29,25.9,0,0.0,45.88
O106273,WS2,Standard,35,12,94.3,4,Good,Degraded,3.43,8.04,11.03,0,0.0,22.64
O106274,WS2,Standard,66,7,76.0,1,Good,Healthy,3.35,14.02,4.68,0,0.0,22.31
O106275,WS1,Premium,33,15,59.5,1,Normal,Healthy,7.82,10.29,11.1,0,0.0,28.87
O106276,WS1,Premium,80,0,94.8,2,Good,Healthy,3.16,17.86,0.0,0,0.0,19.5
O106277,WS6,Premium,46,16,81.1,1,Normal,Critical,6.0,29.08,15.53,0,0.0,50.53
O106278,WS6,Custom,39,16,91.6,4,Normal,Degraded,8.18,18.38,22.79,0,0.0,50.46
O106279,WS4,Standard,83,12,76.9,1,Good,Healthy,3.4,21.85,9.72,1,1.37,37.23
O106280,WS4,Standard,42,21,70.5,3,Normal,Critical,7.6,17.41,14.54,0,0.0,40.15
O106281,WS2,Standard,21,18,85.3,4,Good,Degraded,5.24,6.22,25.64,0,0.0,38.14
O106282,WS1,Premium,82,11,86.3,3,Good,Healthy,3.24,17.99,14.12,0,0.0,32.78
O106283,WS3,Premium,38,22,76.6,3,Good,Healthy,4.77,14.13,33.82,0,0.0,53.8
O106284,WS4,Standard,69,3,95.8,2,Normal,Degraded,7.91,22.91,4.16,0,0.0,35.09
O106285,WS4,Standard,69,15,91.3,3,Normal,Degraded,6.5,23.56,16.79,0,0.0,45.4
O106286,WS4,Custom,17,4,86.8,4,Normal,Healthy,2.79,7.26,5.07,0,0.0,13.35
O106287,WS6,Standard,13,18,66.7,3,Poor,Healthy,14.33,8.16,25.58,0,0.0,45.81
O106288,WS2,Standard,84,0,65.0,4,Good,Healthy,5.04,16.54,0.0,0,0.0,25.12
O106289,WS2,Premium,15,26,94.4,5,Poor,Healthy,9.21,8.1,24.69,0,0.0,44.78
O106290,WS1,Standard,40,0,53.7,2,Normal,Healthy,8.02,7.78,0.0,0,0.0,16.14
O106291,WS6,Standard,79,15,78.9,1,Poor,Healthy,16.7,29.9,13.37,0,0.0,61.55
O106292,WS3,Custom,26,20,81.8,3,Poor,Healthy,12.51,10.2,23.69,0,0.0,46.16
O106293,WS3,Standard,57,12,74.1,2,Poor,Healthy,11.15,17.13,14.64,0,0.0,41.19
O106294,WS6,Standard,20,6,79.6,1,Good,Healthy,2.49,5.83,3.61,0,0.0,11.19
O106295,WS3,Custom,60,7,85.0,4,Normal,Healthy,6.9,17.67,8.82,0,0.0,31.93
O106296,WS2,Premium,74,26,73.0,4,Normal,Healthy,6.87,16.92,28.67,0,0.0,51.76
O106297,WS2,Premium,32,4,90.6,4,Normal,Critical,7.8,13.63,3.83,0,0.0,24.42
O106298,WS3,Custom,35,22,87.0,4,Good,Healthy,5.66,9.49,29.04,0,0.0,43.87
O106299,WS4,Standard,58,9,77.8,3,Poor,Healthy,13.84,18.69,11.42,0,0.0,45.07
O106300,WS6,Premium,82,0,70.1,3,Good,Healthy,4.04,28.92,0.0,0,0.0,30.69
O106301,WS2,Custom,59,12,78.9,2,Normal,Degraded,6.4,17.67,12.45,0,0.0,31.43
O106302,WS5,Standard,73,2,99.0,4,Normal,Healthy,9.58,25.61,1.53,0,0.0,38.28
O106303,WS1,Custom,47,23,70.9,5,Good,Healthy,6.23,9.91,29.83,0,0.0,44.94
O106304,WS5,Standard,21,23,98.4,5,Normal,Degraded,6.21,10.96,35.93,1,7.16,60.27
O106305,WS2,Custom,97,6,58.9,3,Good,Degraded,3.19,20.74,8.25,0,0.0,28.94
O106306,WS1,Standard,82,23,69.7,1,Normal,Healthy,7.97,15.74,20.34,0,0.0,43.03
O106307,WS3,Standard,14,21,73.5,5,Normal,Healthy,8.13,5.97,20.52,0,0.0,36.92
O106308,WS6,Custom,35,20,91.4,3,Good,Critical,3.86,21.6,22.73,0,0.0,48.08
O106309,WS2,Standard,47,2,80.7,4,Normal,Critical,8.0,15.63,3.03,0,0.0,25.55
O106310,WS2,Standard,17,3,95.7,2,Good,Degraded,4.19,6.93,4.35,0,0.0,16.37
O106311,WS1,Standard,88,4,76.0,5,Normal,Degraded,7.63,17.25,3.42,0,0.0,30.87
O106312,WS6,Standard,25,25,79.4,5,Poor,Degraded,9.28,14.0,22.0,1,5.68,49.6
O106313,WS3,Standard,28,10,76.1,1,Good,Critical,3.72,11.6,14.59,0,0.0,31.55
O106314,WS6,Standard,38,16,99.0,3,Normal,Healthy,7.73,16.27,20.74,0,0.0,42.02
O106315,WS1,Custom,95,14,66.6,3,Normal,Critical,8.2,25.43,19.69,0,0.0,56.77
O106316,WS3,Standard,30,30,73.9,4,Normal,Degraded,6.61,9.99,19.53,0,0.0,36.1
O106317,WS3,Premium,48,5,68.3,2,Normal,Healthy,9.63,14.04,6.42,0,0.0,29.51
O106318,WS2,Standard,72,24,86.9,1,Normal,Healthy,7.94,17.01,35.82,0,0.0,60.22
O106319,WS3,Standard,24,3,66.3,2,Normal,Healthy,5.9,7.25,3.43,0,0.0,16.54
O106320,WS3,Standard,18,30,99.0,3,Good,Degraded,2.44,7.68,40.71,0,0.0,51.73
O106321,WS2,Standard,18,17,81.0,2,Good,Degraded,5.15,5.52,12.1,0,0.0,22.5
O106322,WS3,Standard,26,8,84.9,3,Poor,Healthy,8.45,11.01,11.35,0,0.0,33.82
O106323,WS4,Custom,39,12,85.6,2,Good,Healthy,5.03,12.59,7.83,0,0.0,27.5
O106324,WS3,Standard,95,22,79.8,4,Normal,Healthy,6.76,22.96,24.66,0,0.0,53.55
O106325,WS3,Standard,93,12,81.5,3,Good,Healthy,5.8,19.87,9.59,0,0.0,33.79
O106326,WS6,Custom,61,2,81.0,1,Normal,Healthy,8.24,25.5,3.2,0,0.0,37.15
O106327,WS4,Standard,95,9,86.2,4,Normal,Healthy,5.85,25.03,11.09,0,0.0,42.57
O106328,WS4,Standard,12,28,70.1,2,Good,Healthy,4.18,6.12,44.71,0,0.0,54.28
O106329,WS2,Standard,61,11,68.1,2,Good,Healthy,5.54,13.45,14.85,0,0.0,33.63
O106330,WS5,Premium,50,15,89.9,4,Good,Healthy,5.49,20.92,16.3,0,0.0,43.72
O106331,WS1,Standard,20,5,80.0,2,Poor,Healthy,7.7,6.38,7.55,0,0.0,23.64
O106332,WS2,Standard,60,0,55.9,1,Normal,Critical,6.41,16.47,0.0,0,0.0,21.45
O106333,WS3,Standard,51,8,74.3,2,Normal,Degraded,7.32,15.93,12.61,0,0.0,32.14
O106334,WS6,Custom,79,26,98.4,2,Normal,Degraded,7.44,37.12,19.49,0,0.0,63.32
O106335,WS1,Standard,48,16,78.1,4,Good,Healthy,3.12,9.7,17.76,0,0.0,27.3
O106336,WS3,Standard,49,11,73.6,4,Good,Healthy,5.54,10.3,16.21,1,17.81,48.02
O106337,WS1,Standard,31,16,62.1,1,Good,Degraded,3.48,7.47,19.49,0,0.0,25.7
O106338,WS2,Custom,52,25,73.2,4,Good,Healthy,4.38,10.67,35.23,0,0.0,52.84
O106339,WS3,Standard,16,28,66.0,4,Normal,Healthy,7.13,4.45,33.26,0,0.0,41.37
O106340,WS1,Standard,61,9,85.2,1,Poor,Healthy,13.07,15.36,9.76,1,16.22,58.16
O106341,WS5,Premium,44,25,80.6,2,Poor,Degraded,9.33,24.62,35.01,0,0.0,65.63
O106342,WS1,Standard,34,24,75.6,4,Poor,Healthy,10.67,7.88,23.33,0,0.0,43.51
O106343,WS4,Standard,43,0,70.9,3,Normal,Healthy,5.84,12.04,0.0,0,0.0,17.09
O106344,WS1,Standard,91,27,98.3,2,Good,Healthy,4.68,17.86,17.78,0,0.0,41.82
O106345,WS1,Standard,74,7,71.5,4,Normal,Healthy,7.56,12.39,6.15,0,0.0,27.46
O106346,WS3,Standard,87,23,71.6,4,Poor,Healthy,10.63,20.9,35.56,0,0.0,65.05
O106347,WS3,Custom,45,27,77.1,3,Normal,Degraded,7.48,18.02,28.04,0,0.0,56.53
O106348,WS1,Standard,45,17,78.8,1,Normal,Critical,3.68,13.67,21.15,0,0.0,35.91
O106349,WS1,Standard,11,9,85.8,4,Normal,Healthy,6.99,3.5,6.61,0,0.0,16.46
O106350,WS2,Premium,72,26,91.2,1,Normal,Healthy,4.35,18.76,16.33,0,0.0,42.74
O106351,WS5,Standard,11,14,90.3,5,Poor,Healthy,11.3,3.62,13.94,0,0.0,29.48
O106352,WS6,Standard,98,23,99.0,1,Normal,Healthy,9.87,37.1,18.07,0,0.0,64.62
O106353,WS1,Premium,72,20,59.7,1,Good,Degraded,3.48,16.78,20.41,0,0.0,40.63
O106354,WS1,Custom,52,9,82.8,2,Good,Degraded,6.25,11.95,8.82,0,0.0,27.39
O106355,WS2,Premium,70,16,73.8,2,Normal,Healthy,6.74,18.67,19.07,0,0.0,46.38
O106356,WS4,Standard,100,6,99.0,2,Good,Degraded,4.41,31.53,8.06,0,0.0,45.01
O106357,WS2,Standard,24,0,82.1,5,Poor,Healthy,12.18,7.35,0.0,0,0.0,18.79
O106358,WS2,Standard,77,21,55.6,2,Normal,Healthy,3.99,17.57,25.5,0,0.0,48.08
O106359,WS4,Standard,88,6,85.2,5,Normal,Degraded,6.88,24.7,4.12,0,0.0,31.92
O106360,WS4,Custom,63,16,83.2,1,Good,Healthy,4.41,17.5,13.4,0,0.0,36.23
O106361,WS3,Standard,70,3,89.1,4,Normal,Healthy,6.32,19.54,4.26,0,0.0,29.2
O106362,WS4,Standard,56,20,71.3,1,Normal,Degraded,9.34,18.4,28.06,0,0.0,55.24
O106363,WS1,Standard,24,5,83.9,2,Good,Healthy,5.13,5.26,4.33,0,0.0,15.57
O106364,WS2,Standard,99,7,76.8,1,Poor,Healthy,9.96,25.59,10.88,0,0.0,47.9
O106365,WS4,Standard,36,4,71.9,2,Good,Healthy,3.57,10.73,6.09,0,0.0,18.27
O106366,WS4,Standard,45,28,84.1,3,Good,Healthy,4.41,12.7,39.43,0,0.0,56.67
O106367,WS2,Standard,98,19,81.8,5,Good,Healthy,4.09,17.04,16.83,0,0.0,35.41
O106368,WS2,Standard,15,20,92.6,4,Normal,Healthy,6.05,4.17,17.93,0,0.0,28.76
O106369,WS2,Standard,47,12,80.3,4,Normal,Healthy,6.41,11.39,13.79,0,0.0,28.93
O106370,WS6,Standard,60,26,87.2,3,Poor,Healthy,8.93,25.76,22.03,0,0.0,54.75
O106371,WS2,Standard,31,2,65.5,2,Good,Healthy,5.96,7.29,2.41,0,0.0,17.11
O106372,WS6,Standard,70,12,96.7,2,Poor,Degraded,8.39,35.64,12.39,0,0.0,55.99
O106373,WS6,Standard,57,2,70.7,1,Normal,Healthy,5.22,21.51,1.97,0,0.0,28.82
O106374,WS4,Premium,33,21,90.8,4,Good,Healthy,4.22,12.07,27.82,0,0.0,42.67
O106375,WS6,Standard,28,29,83.2,4,Good,Degraded,2.83,12.21,33.36,0,0.0,49.61
O106376,WS1,Custom,36,23,81.6,3,Good,Healthy,3.61,7.9,18.34,0,0.0,27.36
O106377,WS1,Standard,82,4,89.1,3,Poor,Healthy,12.94,18.87,3.52,0,0.0,34.86
O106378,WS3,Custom,57,24,54.3,2,Good,Healthy,4.02,12.29,30.09,0,0.0,45.82
O106379,WS5,Custom,82,7,73.1,5,Normal,Healthy,6.11,27.33,4.34,0,0.0,38.16
O106380,WS6,Standard,75,10,89.0,5,Normal,Critical,5.59,30.34,15.76,0,0.0,51.61
O106381,WS3,Standard,82,17,99.0,3,Poor,Healthy,10.44,23.41,17.89,0,0.0,51.69
O106382,WS1,Premium,87,14,79.7,4,Normal,Degraded,3.65,21.45,20.56,0,0.0,43.6
O106383,WS2,Custom,66,5,50.7,2,Normal,Healthy,6.16,15.58,7.21,0,0.0,25.78
O106384,WS3,Custom,42,16,76.2,1,Good,Healthy,4.33,11.29,20.72,0,0.0,36.13
O106385,WS4,Premium,73,6,79.3,2,Poor,Healthy,10.08,26.08,8.71,0,0.0,44.71
O106386,WS4,Standard,95,22,93.3,5,Good,Healthy,3.26,21.83,17.27,0,0.0,40.69
O106387,WS6,Custom,39,2,80.6,3,Good,Healthy,2.46,13.72,2.68,0,0.0,15.04
O106388,WS2,Premium,54,25,64.7,5,Poor,Degraded,11.6,15.81,25.6,0,0.0,55.72
O106389,WS4,Premium,89,30,91.6,2,Good,Healthy,4.61,27.16,40.97,0,0.0,73.24
O106390,WS1,Standard,64,23,86.8,3,Good,Degraded,4.33,15.03,33.99,0,0.0,54.52
O106391,WS4,Custom,23,18,71.6,1,Normal,Degraded,7.75,10.7,16.73,0,0.0,35.01
O106392,WS5,Standard,41,13,88.6,4,Good,Healthy,4.37,14.18,12.57,0,0.0,27.62
O106393,WS3,Custom,33,16,73.4,2,Good,Critical,3.3,13.6,19.47,1,9.91,43.94
O106394,WS3,Custom,53,15,76.4,1,Normal,Healthy,8.17,15.01,13.48,0,0.0,37.25
O106395,WS2,Standard,100,27,73.6,2,Normal,Healthy,7.07,19.05,34.48,0,0.0,62.59
O106396,WS6,Standard,86,3,76.3,4,Normal,Healthy,6.21,27.37,2.65,0,0.0,35.62
O106397,WS4,Standard,97,18,90.9,5,Good,Healthy,3.08,21.11,19.42,0,0.0,44.93
O106398,WS5,Standard,77,17,58.6,5,Normal,Healthy,6.85,20.82,26.95,0,0.0,50.09
O106399,WS1,Standard,56,8,93.2,2,Normal,Healthy,8.08,12.24,9.37,0,0.0,26.74
O106400,WS2,Standard,70,12,82.1,3,Good,Degraded,5.45,18.25,13.71,0,0.0,37.64
O106401,WS3,Standard,55,14,75.3,3,Good,Healthy,4.64,11.92,16.11,0,0.0,33.25
O106402,WS4,Standard,13,1,80.2,4,Good,Degraded,4.21,4.22,1.2,0,0.0,8.51
O106403,WS3,Standard,20,14,69.1,4,Normal,Healthy,7.64,6.53,16.03,0,0.0,32.65
O106404,WS2,Custom,60,5,60.4,1,Good,Healthy,5.08,13.11,4.48,0,0.0,19.88
O106405,WS3,Standard,70,12,69.4,1,Normal,Healthy,9.79,17.87,10.74,0,0.0,38.39
O106406,WS3,Premium,33,8,57.3,3,Poor,Healthy,10.44,11.81,11.95,0,0.0,33.79
O106407,WS1,Standard,12,23,63.8,3,Good,Healthy,5.17,3.5,19.51,0,0.0,27.26
O106408,WS5,Standard,16,29,60.5,5,Normal,Degraded,5.04,6.81,24.2,0,0.0,37.05
O106409,WS5,Standard,38,3,94.7,5,Good,Healthy,2.75,9.75,2.13,0,0.0,14.17
O106410,WS2,Custom,88,7,64.6,1,Good,Healthy,5.13,20.13,9.66,0,0.0,30.07
O106411,WS6,Standard,48,4,79.5,3,Normal,Degraded,5.69,20.05,4.75,0,0.0,30.4
O106412,WS6,Standard,98,14,93.4,3,Good,Degraded,3.69,34.99,10.23,0,0.0,49.97
O106413,WS4,Premium,91,11,90.2,3,Poor,Critical,10.49,41.29,13.59,0,0.0,62.68
O106414,WS5,Standard,88,14,76.5,1,Normal,Healthy,6.67,25.74,15.24,0,0.0,48.98
O106415,WS4,Custom,98,2,76.5,5,Good,Degraded,3.22,26.46,2.14,0,0.0,31.57
O106416,WS2,Standard,32,27,82.2,1,Good,Healthy,2.9,10.69,27.12,0,0.0,38.08
O106417,WS1,Standard,98,30,99.0,5,Good,Degraded,2.95,19.46,46.06,0,0.0,68.78
O106418,WS3,Standard,94,28,85.0,5,Poor,Healthy,11.62,24.38,19.72,0,0.0,53.26
O106419,WS2,Standard,82,15,88.0,5,Normal,Healthy,6.83,16.29,12.23,0,0.0,35.66
O106420,WS6,Premium,27,20,99.0,1,Good,Critical,5.88,19.31,12.69,0,0.0,39.25
O106421,WS6,Standard,36,1,83.3,3,Normal,Degraded,2.37,16.78,1.54,0,0.0,25.41
O106422,WS4,Standard,69,18,93.8,1,Normal,Healthy,7.47,21.55,15.2,0,0.0,44.98
O106423,WS4,Standard,14,18,85.7,4,Normal,Healthy,7.26,7.14,11.84,0,0.0,24.42
O106424,WS6,Custom,84,22,85.6,5,Good,Degraded,5.76,29.72,33.03,0,0.0,64.73
O106425,WS5,Standard,48,24,68.4,3,Good,Healthy,3.68,14.27,37.41,0,0.0,56.32
O106426,WS1,Standard,11,0,66.5,1,Good,Healthy,6.22,3.5,0.0,0,0.0,8.6
O106427,WS6,Standard,37,12,73.9,2,Good,Healthy,3.03,13.41,14.89,0,0.0,26.0
O106428,WS4,Custom,45,15,90.6,1,Normal,Healthy,8.0,17.77,12.93,0,0.0,37.47
O106429,WS1,Custom,69,14,90.0,3,Good,Healthy,2.8,14.56,12.34,0,0.0,27.39
O106430,WS2,Custom,64,17,96.0,2,Good,Degraded,2.87,18.68,17.0,0,0.0,42.21
O106431,WS5,Custom,43,21,79.9,5,Good,Healthy,6.23,13.72,24.41,0,0.0,42.34
O106432,WS1,Custom,66,18,86.5,2,Good,Degraded,3.14,14.95,19.08,0,0.0,36.54
